user,PR
"JLLeitschuh",215
"basil",83
"jetersen",75
"daniel-beck",64
"NotMyFault",60
"jglick",53
"dduportal",47
"lemeurherve",43
"jmMeessen",39
"MarkEWaite",34
"timja",28
"offa",24
"mawinter69",23
"jonesbusy",21
"janfaracik",19
"simonsymhoven",12
"uhafner",11
"halkeye",9
"Dohbedoh",9
"rkosegi",8
"jtnord",8
"PierreBtz",8
"vihaanthora",7
"mcohen11",7
"alecharp",7
"smerle33",6
"kuisathaverat",6
"kmartens27",6
"frankie139506",6
"Pldi23",5
"Mulgish",5
"DuMaM",5
"topikachu",4
"rahulsom",4
"nre-ableton",4
"nhojpatrick",4
"jay-hershkowitz",4
"ispasov",4
"dwnusbaum",4
"cwellmtt",4
"bguerin",4
"alexh-sauce",4
"DavyJones2010",4
"DanaMaxfield",4
"AndKiel",4
"slide",3
"plescaevelyn",3
"olamy",3
"maksonlee",3
"jmdesprez",3
"jamesrobson-secondmind",3
"gounthar",3
"dheerajodha",3
"curveenk",3
"chriskilding",3
"asimell",3
"ZhouYixun",3
"Cr1t-GYM",3
"yaming116",2
"xie-rufeng",2
"steven-terrana",2
"sonatype-ci",2
"samuv",2
"rvansa",2
"rockleez",2
"ridemountainpig",2
"reda-alaoui",2
"pavlovic-ivan",2
"nickb-carallon",2
"ndsistsys",2
"mhenschke-atl",2
"mawHBT",2
"jprinet",2
"j3t",2
"hectorhuol",2
"gilesagnel",2
"fengxx",2
"elibus",2
"eduard-tita",2
"dorin7bogdan",2
"dillense",2
"delanAtMergebase",2
"cyrille-leclerc",2
"cdelmonte-zg",2
"car-roll",2
"bzzitsme",2
"bmunozm",2
"bhavani-velivala-sn",2
"benebsiny",2
"Wadeck",2
"TobiX",2
"SOOS-JAlvarez",2
"Riliane",2
"KengoTODA",2
"zaza",1
"xrkffgg",1
"weaversam8",1
"vishalhcl",1
"tylercamp",1
"tobias-",1
"tingweichoo",1
"thombergs",1
"strangelookingnerd",1
"skoslowski",1
"sbuhary",1
"sboardwell",1
"rsandell",1
"reveurguy",1
"piecko",1
"pascal-brand38",1
"nissimshitrit",1
"nikitakasatkin44",1
"mum-viadee",1
"mthaddon",1
"mminot-yseop",1
"medianick",1
"mayank146009",1
"mat1e",1
"mariiatuzovska",1
"manut",1
"maksym-kit",1
"maduma",1
"mPokornyETM",1
"lsoumille",1
"lprimak",1
"lknite",1
"lifeofguenter",1
"kripajoym",1
"justusbunsi",1
"juliomaqueda",1
"jsupun",1
"jsj1027",1
"jragula-zs",1
"joseblas",1
"jlamasrios",1
"jimklimov",1
"jdelnano",1
"jbpratt",1
"jamietanna",1
"itayka",1
"ishan-jogalekar",1
"isaacsatish",1
"ikorihn",1
"hashar",1
"hareldev",1
"gtrkiller",1
"gtaylor1981",1
"fabricepipart1a",1
"estebanporcelli",1
"eltociear",1
"duemir",1
"diogopcx",1
"dennisgu1",1
"damianszczepanik",1
"crenan",1
"codingtim",1
"cmaggiulli",1
"ckreisl",1
"chrisa-arm",1
"caseyduquettesc",1
"bulanovk",1
"aytuncbeken",1
"avishah101",1
"assisblf",1
"asambstack",1
"asaf92",1
"artkoshelev",1
"alyssat",1
"alon-dotan-starkware",1
"albertvaka",1
"airadier",1
"Vlatombe",1
"Toparvion",1
"TimSVector",1
"Spliterash",1
"Schattensilber",1
"RoahNo",1
"MartinKosicky",1
"MartinGroscheTT",1
"Lironrad",1
"LauraBuzas",1
"Langer0416",1
"Juboy",1
"JoC0de",1
"HeavenTonight",1
"Go-to-bed-at-12",1
"Erwyn",1
"EndlessTrax",1
"Elisedlund-ericsson",1
"DJCoding",1
"BorisYaoA",1
"Alex0Blackwell",1
"AboorvaDevarajan",1
