user,PR
"garethjevans",65
"MarkEWaite",59
"uhafner",38
"olblak",30
"basil",29
"timja",23
"jglick",17
"halkeye",13
"daniel-beck",13
"bitwiseman",12
"olamy",11
"hashar",11
"Vlatombe",11
"dduportal",10
"alecharp",10
"magnusbaeck",9
"mhenschke-atl",8
"dwnusbaum",8
"drodriguezhdez",8
"donmccasland",8
"car-roll",8
"GAyan17",8
"XiongKezhi",7
"ovasilko",6
"jvz",6
"ironcerocloudbees",6
"dariver",6
"damianszczepanik",6
"StefanSpieker",6
"zbynek",5
"steven-terrana",5
"cpoenisch",5
"airadier",5
"MRamonLeon",5
"radislavB",4
"nikita-bedmutha",4
"jrodgut-sg",4
"charchil-gupta",4
"zhaoying818",3
"waveywaves",3
"rsandell",3
"rantoniuk",3
"nbelliot",3
"mrginglymus",3
"justinharringa",3
"jtnord",3
"ispasov",3
"heinemann-cqse",3
"fcrespel",3
"ali3-atlassian",3
"SylwiaBrant",3
"LinuxSuRen",3
"songlongcn",2
"slide",2
"s-lal",2
"olivergondza",2
"oleg-nenashev",2
"loadfocuscom",2
"lcmrvk",2
"kuisathaverat",2
"jeffret-b",2
"imonteroperez",2
"gulyaev13",2
"gorkat",2
"fqueiruga",2
"darxriggs",2
"batmat",2
"aslaakso",2
"asimell",2
"antoniaklja",2
"aheritier",2
"Zastai",2
"Roy-Lu",2
"zestyroxy",1
"zaycodes",1
"yabberyabber",1
"vsilverman",1
"vrosca",1
"vinamra28",1
"v1v",1
"v-karbovnichy",1
"tszmytka",1
"tsurankov",1
"torstenwalter",1
"timiscool",1
"taksan",1
"t-8ch",1
"sturman",1
"snieguu",1
"sladyn98",1
"simonati",1
"sharpedavid",1
"sghill",1
"seanf",1
"sbuhary",1
"s-j-nilsson",1
"robinbanbury",1
"rkivisto",1
"rittneje",1
"res0nance",1
"rayvincent2",1
"ravirajbhatt",1
"prydin",1
"pramodanarase",1
"pniederlag",1
"plenart",1
"ozkuran",1
"ofosos",1
"nop00",1
"nightfurys",1
"mtughan",1
"mobangjack",1
"mmalicki-deviniti",1
"mk7run",1
"mitkama",1
"michaelPf85",1
"mgarabed",1
"maxlaverse",1
"markusschaefer",1
"marcin-kaniasty",1
"macghriogair",1
"maacarbo",1
"kwhetstone",1
"korablin",1
"kinow",1
"kennyg",1
"kellyrob99",1
"kakumara",1
"kadraman",1
"juliohm1978",1
"jstrachan",1
"jonbrohauge",1
"jkhelil",1
"jinwookh",1
"jimklimov",1
"jetersen",1
"jday29",1
"jamietanna",1
"itay-kirshenboim",1
"ilons",1
"huynguyenqas",1
"hrmohr",1
"harshitvasu",1
"ghost",1
"flozzone",1
"fcojfernandez",1
"fabianopimentel",1
"emilkostadinov",1
"eduard-tita",1
"ebariaux",1
"duemir",1
"didster",1
"dennisl",1
"dennisgu1",1
"danlenar",1
"ctan-atlassian",1
"cockroach",1
"cheeseit",1
"cdelmonte-zg",1
"cavissonsystems",1
"carlossg",1
"bulanovk",1
"bmaehr",1
"bjornmonnens",1
"bguerin",1
"bgreen1005",1
"benebsiny",1
"begoldsm",1
"bars0um",1
"bablushaw23",1
"arturbosch",1
"anitabee",1
"andrewhaighcell",1
"alexh-sauce",1
"alejdg",1
"alanb-sony",1
"adnancerner",1
"ababushk",1
"Zohhak",1
"Yunir",1
"Wadeck",1
"TobiX",1
"ThusithaDJ",1
"SubhadraSahoo",1
"ShimiTaNaka",1
"SagarGaniga",1
"SHxKM",1
"QMetryDev",1
"Nockiro",1
"Nadav-Ruskin",1
"MrHassanMurtaza",1
"MesterJoda",1
"MayaPetter",1
"MattLud",1
"MarkRx",1
"MarckK",1
"MSIH",1
"KasperHeyndrickx",1
"GuyCarmy",1
"Erwyn",1
"Denis1990",1
"Benjaminvdv",1
"AnsisMalins",1
"AjeetGupta",1
"4n70w4",1
